FTHG,FTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season_encoded,HomeTeam_le,AwayTeam_le
4,1,15.0,12.0,7.0,5.0,9.0,9.0,11.0,2.0,0.0,2.0,0.0,0.0,19,24,30
0,5,5.0,14.0,3.0,9.0,6.0,13.0,1.0,1.0,2.0,2.0,0.0,0.0,19,43,26
1,1,13.0,8.0,3.0,3.0,10.0,19.0,3.0,4.0,2.0,1.0,0.0,0.0,19,6,35
3,0,10.0,11.0,4.0,3.0,6.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,19,10,36
0,0,6.0,10.0,2.0,3.0,16.0,14.0,6.0,2.0,2.0,1.0,0.0,1.0,19,15,17
0,3,11.0,5.0,3.0,3.0,15.0,11.0,5.0,2.0,0.0,1.0,0.0,0.0,19,41,9
3,1,31.0,7.0,7.0,4.0,13.0,9.0,14.0,0.0,1.0,0.0,0.0,0.0,19,40,1
0,0,15.0,8.0,1.0,2.0,3.0,13.0,12.0,3.0,0.0,2.0,0.0,0.0,19,23,45
0,1,9.0,8.0,2.0,2.0,12.0,7.0,5.0,3.0,1.0,3.0,0.0,0.0,19,29,0
4,0,11.0,18.0,5.0,7.0,15.0,13.0,3.0,5.0,3.0,4.0,0.0,0.0,19,27,13
2,1,16.0,18.0,9.0,5.0,13.0,11.0,10.0,7.0,2.0,1.0,0.0,0.0,19,0,10
1,2,22.0,12.0,7.0,4.0,10.0,13.0,10.0,5.0,0.0,2.0,0.0,0.0,19,1,6
1,1,16.0,8.0,4.0,3.0,11.0,10.0,8.0,6.0,0.0,2.0,0.0,0.0,19,9,43
1,0,12.0,8.0,2.0,2.0,11.0,11.0,4.0,7.0,2.0,3.0,0.0,0.0,19,17,41
3,1,15.0,10.0,8.0,3.0,9.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,19,30,29
1,2,14.0,15.0,3.0,6.0,10.0,6.0,5.0,9.0,2.0,1.0,0.0,0.0,19,36,24
2,2,30.0,3.0,10.0,2.0,14.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,19,26,40
1,0,15.0,6.0,3.0,4.0,16.0,11.0,8.0,4.0,3.0,1.0,0.0,0.0,19,35,15
1,1,14.0,12.0,5.0,3.0,9.0,14.0,4.0,5.0,1.0,0.0,0.0,0.0,19,13,23
1,1,6.0,9.0,2.0,2.0,17.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,19,45,27
2,0,7.0,12.0,3.0,1.0,10.0,18.0,0.0,6.0,2.0,3.0,0.0,0.0,19,1,17
2,3,6.0,23.0,5.0,8.0,9.0,9.0,1.0,8.0,1.0,1.0,0.0,0.0,19,30,13
0,2,12.0,12.0,3.0,4.0,9.0,10.0,8.0,5.0,1.0,3.0,1.0,0.0,19,9,36
1,2,22.0,5.0,3.0,3.0,8.0,18.0,8.0,1.0,2.0,4.0,0.0,0.0,19,27,15
1,2,8.0,10.0,3.0,2.0,11.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,19,35,23
1,3,23.0,16.0,3.0,10.0,12.0,11.0,8.0,7.0,1.0,1.0,0.0,0.0,19,41,43
3,1,25.0,9.0,5.0,3.0,8.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,19,24,0
1,3,10.0,19.0,7.0,5.0,7.0,13.0,4.0,5.0,1.0,3.0,0.0,0.0,19,6,26
0,1,17.0,8.0,2.0,3.0,10.0,5.0,6.0,6.0,2.0,2.0,0.0,0.0,19,40,29
1,1,17.0,13.0,2.0,4.0,9.0,11.0,4.0,3.0,0.0,2.0,0.0,0.0,19,45,10
1,1,10.0,21.0,2.0,8.0,17.0,7.0,2.0,3.0,1.0,2.0,1.0,0.0,19,36,27
2,2,13.0,8.0,5.0,2.0,6.0,11.0,3.0,4.0,0.0,1.0,0.0,0.0,19,13,35
1,0,22.0,10.0,5.0,2.0,15.0,16.0,13.0,2.0,2.0,4.0,0.0,1.0,19,15,1
3,1,13.0,8.0,5.0,2.0,9.0,11.0,4.0,5.0,1.0,3.0,0.0,0.0,19,23,6
4,0,15.0,6.0,6.0,2.0,10.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,19,26,9
1,1,13.0,13.0,5.0,3.0,5.0,11.0,6.0,5.0,2.0,3.0,0.0,0.0,19,29,41
2,0,18.0,8.0,8.0,3.0,16.0,10.0,8.0,2.0,2.0,1.0,0.0,0.0,19,43,30
0,3,7.0,15.0,2.0,7.0,10.0,16.0,6.0,4.0,0.0,0.0,0.0,0.0,19,10,24
3,2,15.0,8.0,6.0,5.0,12.0,12.0,7.0,7.0,1.0,4.0,0.0,1.0,19,17,45
2,2,26.0,13.0,8.0,9.0,13.0,19.0,11.0,6.0,3.0,5.0,0.0,0.0,19,0,40
3,1,21.0,8.0,9.0,1.0,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,19,24,29
1,1,14.0,7.0,5.0,1.0,13.0,7.0,3.0,6.0,0.0,2.0,0.0,0.0,19,9,10
1,0,10.0,9.0,5.0,3.0,14.0,14.0,3.0,9.0,1.0,2.0,0.0,0.0,19,27,23
0,1,17.0,11.0,4.0,7.0,10.0,7.0,12.0,6.0,1.0,1.0,1.0,0.0,19,35,36
4,0,13.0,11.0,5.0,6.0,19.0,11.0,4.0,3.0,4.0,2.0,0.0,0.0,19,40,15
2,5,11.0,15.0,4.0,6.0,8.0,11.0,7.0,5.0,1.0,2.0,0.0,0.0,19,45,13
3,2,7.0,25.0,3.0,8.0,8.0,7.0,3.0,16.0,3.0,1.0,0.0,0.0,19,30,26
3,1,13.0,14.0,6.0,5.0,5.0,14.0,7.0,7.0,0.0,4.0,0.0,0.0,19,6,17
2,2,31.0,10.0,7.0,4.0,14.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,19,41,0
0,0,10.0,13.0,5.0,1.0,13.0,12.0,2.0,4.0,2.0,1.0,0.0,1.0,19,1,43
1,3,25.0,6.0,6.0,3.0,8.0,9.0,4.0,5.0,1.0,3.0,0.0,0.0,19,36,6
2,1,16.0,11.0,7.0,4.0,16.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,19,23,40
2,0,13.0,11.0,6.0,2.0,11.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,19,10,30
0,2,16.0,2.0,3.0,1.0,9.0,9.0,12.0,3.0,1.0,3.0,0.0,0.0,19,17,35
8,0,28.0,5.0,11.0,4.0,5.0,9.0,5.0,4.0,2.0,2.0,0.0,0.0,19,26,41
0,0,11.0,16.0,4.0,3.0,12.0,8.0,5.0,3.0,2.0,1.0,0.0,0.0,19,29,9
1,1,13.0,14.0,4.0,4.0,7.0,10.0,6.0,7.0,2.0,1.0,0.0,1.0,19,15,45
2,0,8.0,9.0,6.0,3.0,8.0,9.0,3.0,7.0,2.0,2.0,0.0,0.0,19,43,27
3,2,21.0,14.0,6.0,9.0,13.0,15.0,9.0,4.0,5.0,1.0,1.0,0.0,19,0,1
1,2,13.0,6.0,2.0,3.0,8.0,13.0,6.0,4.0,3.0,3.0,0.0,0.0,19,13,24
0,1,12.0,16.0,2.0,4.0,8.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,19,35,24
2,2,16.0,10.0,3.0,3.0,10.0,16.0,7.0,3.0,1.0,4.0,0.0,0.0,19,1,10
2,2,13.0,17.0,5.0,6.0,7.0,8.0,6.0,6.0,3.0,1.0,0.0,0.0,19,6,43
2,0,24.0,8.0,10.0,1.0,5.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,19,13,9
2,0,15.0,10.0,3.0,3.0,14.0,10.0,5.0,5.0,3.0,1.0,0.0,0.0,19,15,30
2,1,9.0,14.0,4.0,6.0,5.0,16.0,6.0,6.0,0.0,2.0,1.0,0.0,19,40,36
2,0,6.0,14.0,2.0,5.0,5.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,19,45,41
1,3,12.0,20.0,8.0,9.0,4.0,8.0,5.0,2.0,2.0,2.0,0.0,0.0,19,17,26
5,0,13.0,3.0,5.0,0.0,12.0,9.0,9.0,0.0,1.0,1.0,0.0,1.0,19,23,29
1,1,16.0,10.0,4.0,5.0,18.0,13.0,8.0,7.0,4.0,2.0,0.0,0.0,19,27,0
3,0,17.0,8.0,6.0,3.0,11.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,19,9,40
1,0,9.0,11.0,3.0,2.0,5.0,12.0,7.0,9.0,2.0,1.0,0.0,1.0,19,10,17
2,1,18.0,2.0,8.0,1.0,9.0,17.0,4.0,6.0,1.0,4.0,0.0,0.0,19,24,23
1,5,21.0,22.0,5.0,12.0,14.0,17.0,10.0,6.0,1.0,3.0,0.0,0.0,19,30,1
0,0,8.0,9.0,2.0,3.0,7.0,6.0,7.0,7.0,0.0,2.0,0.0,0.0,19,41,35
1,2,9.0,7.0,4.0,4.0,11.0,7.0,2.0,2.0,3.0,2.0,0.0,0.0,19,43,15
1,0,12.0,10.0,2.0,2.0,12.0,6.0,14.0,5.0,1.0,2.0,0.0,0.0,19,0,6
0,2,18.0,7.0,2.0,2.0,11.0,14.0,9.0,1.0,5.0,2.0,0.0,0.0,19,26,45
1,4,10.0,13.0,3.0,7.0,8.0,15.0,3.0,4.0,0.0,1.0,0.0,0.0,19,36,13
1,0,12.0,12.0,2.0,3.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0,19,29,27
2,0,19.0,8.0,10.0,4.0,15.0,15.0,11.0,2.0,2.0,2.0,0.0,0.0,19,17,43
2,1,24.0,20.0,8.0,5.0,9.0,17.0,7.0,5.0,1.0,2.0,0.0,1.0,19,1,9
0,0,11.0,10.0,2.0,1.0,8.0,11.0,6.0,7.0,1.0,3.0,0.0,0.0,19,6,30
1,0,16.0,5.0,8.0,0.0,9.0,12.0,11.0,0.0,2.0,1.0,0.0,0.0,19,13,29
2,1,19.0,13.0,3.0,4.0,4.0,10.0,9.0,4.0,0.0,3.0,0.0,0.0,19,23,10
1,1,12.0,7.0,2.0,2.0,5.0,9.0,11.0,2.0,4.0,3.0,0.0,0.0,19,40,41
1,1,4.0,14.0,1.0,5.0,10.0,17.0,1.0,3.0,3.0,2.0,0.0,0.0,19,45,36
0,2,7.0,21.0,2.0,10.0,8.0,10.0,1.0,8.0,1.0,1.0,0.0,0.0,19,15,26
1,1,7.0,10.0,2.0,4.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,19,27,24
1,0,8.0,9.0,2.0,3.0,10.0,12.0,7.0,12.0,4.0,4.0,0.0,0.0,19,35,0
0,9,6.0,25.0,3.0,15.0,3.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0,19,36,23
3,0,25.0,11.0,9.0,5.0,10.0,5.0,13.0,7.0,1.0,1.0,1.0,0.0,19,26,1
3,2,8.0,10.0,4.0,6.0,12.0,12.0,0.0,5.0,2.0,1.0,0.0,0.0,19,9,17
0,0,7.0,15.0,3.0,5.0,14.0,8.0,5.0,10.0,5.0,3.0,0.0,0.0,19,41,6
1,1,12.0,10.0,4.0,4.0,7.0,10.0,10.0,4.0,2.0,2.0,0.0,0.0,19,43,35
2,4,13.0,16.0,5.0,7.0,7.0,8.0,5.0,6.0,3.0,2.0,0.0,0.0,19,10,13
1,1,13.0,13.0,2.0,5.0,8.0,15.0,3.0,6.0,2.0,2.0,1.0,0.0,19,29,45
2,2,15.0,10.0,6.0,4.0,18.0,9.0,12.0,5.0,2.0,0.0,0.0,0.0,19,0,15
2,1,21.0,11.0,13.0,4.0,9.0,11.0,8.0,3.0,3.0,3.0,0.0,0.0,19,24,40
1,3,10.0,21.0,3.0,11.0,13.0,10.0,1.0,10.0,2.0,2.0,0.0,0.0,19,30,27
1,0,12.0,15.0,6.0,4.0,14.0,12.0,4.0,10.0,4.0,3.0,0.0,0.0,19,6,27
1,1,10.0,25.0,4.0,8.0,6.0,15.0,8.0,9.0,0.0,2.0,0.0,0.0,19,0,45
1,2,5.0,25.0,2.0,6.0,12.0,9.0,2.0,10.0,1.0,2.0,0.0,0.0,19,1,24
2,0,21.0,7.0,5.0,0.0,11.0,8.0,8.0,3.0,0.0,1.0,0.0,0.0,19,9,30
2,1,26.0,3.0,4.0,3.0,11.0,10.0,17.0,0.0,3.0,1.0,0.0,0.0,19,26,36
3,0,13.0,6.0,6.0,0.0,8.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0,19,35,10
2,3,16.0,12.0,6.0,9.0,10.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,19,43,29
1,2,12.0,16.0,3.0,10.0,8.0,5.0,1.0,6.0,4.0,2.0,0.0,0.0,19,41,13
0,2,12.0,14.0,3.0,5.0,15.0,16.0,5.0,6.0,2.0,2.0,0.0,0.0,19,15,23
1,1,7.0,4.0,3.0,2.0,9.0,8.0,5.0,2.0,1.0,2.0,0.0,1.0,19,17,40
0,2,17.0,12.0,5.0,2.0,7.0,13.0,10.0,4.0,1.0,2.0,0.0,1.0,19,30,41
2,0,23.0,3.0,5.0,1.0,9.0,17.0,7.0,0.0,3.0,2.0,0.0,0.0,19,13,15
3,0,14.0,7.0,12.0,4.0,17.0,10.0,11.0,4.0,2.0,1.0,0.0,0.0,19,10,43
2,1,20.0,16.0,9.0,3.0,10.0,5.0,5.0,4.0,2.0,0.0,0.0,0.0,19,29,6
1,2,4.0,24.0,3.0,5.0,12.0,12.0,5.0,9.0,1.0,1.0,0.0,0.0,19,36,17
1,1,17.0,14.0,5.0,4.0,6.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0,19,40,35
2,0,19.0,8.0,7.0,1.0,10.0,10.0,5.0,4.0,1.0,1.0,0.0,0.0,19,23,0
3,1,21.0,6.0,11.0,2.0,10.0,14.0,5.0,2.0,2.0,5.0,0.0,0.0,19,27,9
2,1,17.0,13.0,5.0,4.0,17.0,8.0,6.0,3.0,4.0,3.0,0.0,0.0,19,45,1
3,1,12.0,18.0,5.0,3.0,10.0,5.0,4.0,13.0,0.0,2.0,0.0,0.0,19,24,26
2,3,11.0,15.0,4.0,6.0,12.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0,19,43,40
2,2,12.0,21.0,5.0,6.0,13.0,19.0,6.0,8.0,6.0,2.0,0.0,0.0,19,0,36
1,2,9.0,17.0,2.0,7.0,10.0,12.0,5.0,9.0,2.0,1.0,1.0,0.0,19,6,45
0,2,7.0,19.0,0.0,9.0,9.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0,19,9,23
1,2,16.0,12.0,6.0,4.0,8.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0,19,15,24
0,2,18.0,13.0,7.0,5.0,12.0,11.0,7.0,7.0,3.0,5.0,0.0,0.0,19,17,30
0,3,15.0,11.0,4.0,5.0,14.0,13.0,7.0,5.0,0.0,3.0,0.0,0.0,19,41,10
2,1,15.0,11.0,4.0,2.0,5.0,9.0,8.0,2.0,1.0,1.0,0.0,0.0,19,26,13
3,3,12.0,11.0,8.0,5.0,13.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,19,35,27
2,0,17.0,11.0,8.0,5.0,10.0,9.0,11.0,6.0,1.0,1.0,0.0,0.0,19,1,29
2,2,6.0,24.0,3.0,9.0,4.0,6.0,1.0,10.0,1.0,2.0,0.0,0.0,19,29,26
0,2,15.0,7.0,4.0,2.0,13.0,10.0,5.0,6.0,2.0,0.0,0.0,0.0,19,10,15
0,1,19.0,5.0,6.0,4.0,0.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0,19,13,43
2,1,15.0,12.0,7.0,5.0,3.0,10.0,4.0,5.0,0.0,0.0,1.0,0.0,19,24,9
3,2,15.0,20.0,5.0,6.0,10.0,12.0,4.0,8.0,0.0,2.0,0.0,0.0,19,40,6
2,1,11.0,6.0,6.0,3.0,6.0,10.0,6.0,7.0,1.0,0.0,0.0,0.0,19,36,41
2,2,15.0,16.0,8.0,7.0,8.0,10.0,7.0,12.0,2.0,1.0,0.0,0.0,19,30,0
1,1,13.0,9.0,3.0,4.0,12.0,18.0,7.0,2.0,1.0,4.0,0.0,0.0,19,45,35
2,1,16.0,11.0,6.0,3.0,7.0,9.0,4.0,4.0,0.0,1.0,0.0,0.0,19,23,17
2,2,16.0,9.0,6.0,3.0,16.0,8.0,9.0,9.0,4.0,1.0,0.0,0.0,19,27,1
1,0,7.0,6.0,2.0,3.0,6.0,15.0,6.0,9.0,3.0,3.0,1.0,0.0,19,15,6
1,4,4.0,17.0,2.0,8.0,9.0,6.0,3.0,6.0,1.0,1.0,0.0,0.0,19,10,26
2,1,25.0,9.0,9.0,3.0,18.0,10.0,9.0,5.0,2.0,1.0,0.0,0.0,19,13,1
2,0,12.0,4.0,6.0,1.0,13.0,16.0,7.0,2.0,3.0,2.0,0.0,0.0,19,23,41
2,1,12.0,8.0,7.0,5.0,9.0,9.0,4.0,3.0,0.0,1.0,0.0,0.0,19,27,40
2,1,14.0,10.0,5.0,3.0,12.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,19,36,30
2,0,13.0,6.0,7.0,3.0,8.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,19,45,43
5,2,11.0,12.0,5.0,4.0,13.0,17.0,5.0,6.0,1.0,2.0,0.0,0.0,19,24,17
0,2,13.0,6.0,6.0,4.0,10.0,6.0,8.0,1.0,2.0,0.0,0.0,0.0,19,35,29
1,2,12.0,20.0,5.0,9.0,10.0,11.0,9.0,9.0,3.0,1.0,0.0,0.0,19,0,9
3,1,13.0,15.0,7.0,4.0,14.0,9.0,1.0,5.0,3.0,0.0,0.0,0.0,19,17,13
0,3,3.0,21.0,0.0,9.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,19,6,24
5,0,13.0,7.0,7.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,19,40,10
0,0,13.0,3.0,3.0,0.0,15.0,16.0,6.0,2.0,4.0,2.0,0.0,0.0,19,41,15
1,2,22.0,11.0,5.0,7.0,10.0,10.0,16.0,3.0,3.0,2.0,0.0,0.0,19,26,27
1,4,15.0,23.0,2.0,8.0,21.0,15.0,8.0,5.0,6.0,2.0,0.0,0.0,19,1,23
2,1,12.0,19.0,6.0,4.0,11.0,17.0,3.0,12.0,1.0,3.0,0.0,0.0,19,29,36
1,2,14.0,9.0,4.0,3.0,6.0,12.0,9.0,1.0,0.0,4.0,0.0,0.0,19,30,35
2,2,13.0,13.0,4.0,5.0,10.0,7.0,3.0,4.0,3.0,0.0,0.0,0.0,19,9,45
1,3,11.0,10.0,4.0,3.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,0.0,19,43,0
2,0,16.0,8.0,6.0,2.0,8.0,6.0,6.0,3.0,2.0,1.0,0.0,0.0,19,24,41
1,0,7.0,9.0,4.0,0.0,15.0,12.0,4.0,3.0,0.0,2.0,0.0,0.0,19,10,29
0,1,18.0,11.0,5.0,2.0,9.0,14.0,9.0,4.0,1.0,2.0,0.0,0.0,19,13,6
1,1,18.0,10.0,5.0,3.0,11.0,15.0,12.0,4.0,0.0,4.0,0.0,0.0,19,23,30
2,0,7.0,8.0,3.0,0.0,10.0,9.0,3.0,2.0,2.0,2.0,0.0,0.0,19,35,1
0,1,11.0,11.0,2.0,4.0,9.0,14.0,5.0,8.0,1.0,3.0,0.0,0.0,19,36,43
1,1,24.0,8.0,8.0,3.0,10.0,12.0,6.0,5.0,1.0,2.0,0.0,0.0,19,27,17
1,2,18.0,9.0,5.0,5.0,14.0,10.0,11.0,2.0,4.0,4.0,0.0,0.0,19,45,40
0,3,6.0,14.0,1.0,7.0,9.0,24.0,3.0,3.0,1.0,4.0,0.0,0.0,19,0,26
1,1,11.0,15.0,4.0,10.0,7.0,12.0,3.0,7.0,1.0,1.0,0.0,0.0,19,15,9
0,0,9.0,6.0,0.0,2.0,10.0,11.0,5.0,4.0,2.0,3.0,0.0,0.0,19,17,0
1,3,19.0,17.0,6.0,8.0,16.0,15.0,7.0,5.0,2.0,1.0,0.0,0.0,19,1,36
0,1,3.0,2.0,0.0,1.0,13.0,21.0,4.0,5.0,2.0,4.0,0.0,0.0,19,6,10
0,1,9.0,7.0,2.0,2.0,6.0,11.0,4.0,3.0,1.0,3.0,0.0,0.0,19,9,35
1,0,8.0,16.0,3.0,4.0,12.0,11.0,4.0,5.0,2.0,0.0,0.0,0.0,19,29,15
1,2,13.0,14.0,7.0,4.0,7.0,14.0,3.0,11.0,2.0,4.0,0.0,0.0,19,30,45
3,1,23.0,5.0,12.0,2.0,14.0,9.0,6.0,1.0,2.0,2.0,0.0,0.0,19,26,23
2,0,11.0,17.0,3.0,8.0,16.0,11.0,3.0,5.0,3.0,1.0,0.0,0.0,19,41,27
0,2,5.0,13.0,1.0,3.0,9.0,11.0,3.0,5.0,4.0,3.0,1.0,0.0,19,40,13
2,1,11.0,11.0,5.0,5.0,10.0,9.0,9.0,2.0,4.0,2.0,0.0,0.0,19,40,9
1,0,11.0,16.0,2.0,6.0,15.0,12.0,5.0,8.0,2.0,3.0,0.0,0.0,19,1,30
1,1,12.0,17.0,4.0,2.0,5.0,13.0,8.0,3.0,4.0,4.0,0.0,0.0,19,6,0
0,2,10.0,5.0,3.0,3.0,10.0,9.0,8.0,1.0,3.0,2.0,0.0,0.0,19,13,36
2,1,13.0,10.0,4.0,2.0,5.0,10.0,7.0,6.0,0.0,2.0,0.0,0.0,19,15,43
1,0,21.0,6.0,5.0,0.0,15.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,19,17,10
1,1,16.0,5.0,4.0,2.0,11.0,8.0,9.0,1.0,1.0,3.0,0.0,0.0,19,35,41
4,1,22.0,7.0,10.0,2.0,10.0,7.0,5.0,0.0,2.0,2.0,0.0,0.0,19,27,29
0,4,3.0,15.0,0.0,6.0,5.0,7.0,2.0,8.0,1.0,1.0,0.0,0.0,19,23,24
3,2,20.0,7.0,8.0,3.0,7.0,13.0,3.0,1.0,0.0,1.0,0.0,1.0,19,45,26
2,0,16.0,10.0,6.0,2.0,8.0,11.0,9.0,2.0,0.0,2.0,0.0,0.0,19,9,6
1,2,20.0,22.0,5.0,9.0,13.0,13.0,5.0,8.0,2.0,2.0,0.0,0.0,19,29,17
1,1,14.0,5.0,5.0,2.0,13.0,7.0,12.0,4.0,1.0,2.0,0.0,0.0,19,36,15
3,0,20.0,11.0,6.0,2.0,16.0,9.0,6.0,3.0,3.0,1.0,1.0,0.0,19,41,1
2,2,5.0,15.0,2.0,7.0,12.0,10.0,4.0,6.0,3.0,3.0,0.0,0.0,19,30,40
1,2,14.0,13.0,4.0,8.0,16.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,19,43,23
0,2,8.0,14.0,1.0,5.0,17.0,10.0,5.0,4.0,4.0,3.0,0.0,0.0,19,10,27
1,2,7.0,13.0,2.0,4.0,13.0,19.0,2.0,3.0,5.0,4.0,0.0,0.0,19,0,13
1,0,10.0,10.0,3.0,2.0,7.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,19,24,45
2,0,16.0,8.0,4.0,0.0,5.0,6.0,8.0,5.0,1.0,1.0,0.0,0.0,19,26,35
1,1,16.0,16.0,5.0,5.0,8.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0,19,9,13
1,2,20.0,11.0,1.0,6.0,12.0,10.0,8.0,4.0,1.0,1.0,0.0,0.0,19,10,1
0,3,5.0,17.0,2.0,10.0,8.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,19,29,23
1,0,12.0,11.0,3.0,5.0,21.0,8.0,6.0,9.0,3.0,4.0,0.0,0.0,19,36,40
2,1,9.0,16.0,3.0,4.0,12.0,6.0,4.0,7.0,3.0,1.0,1.0,0.0,19,41,45
2,1,16.0,7.0,7.0,2.0,11.0,11.0,3.0,6.0,0.0,4.0,0.0,0.0,19,26,17
1,1,15.0,12.0,4.0,3.0,12.0,9.0,2.0,5.0,5.0,0.0,0.0,0.0,19,30,15
4,0,14.0,3.0,7.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,0.0,0.0,19,43,6
2,0,10.0,10.0,4.0,4.0,11.0,15.0,1.0,4.0,2.0,0.0,0.0,0.0,19,0,27
2,0,19.0,3.0,7.0,2.0,5.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,19,24,35
1,0,13.0,7.0,3.0,2.0,11.0,6.0,7.0,3.0,1.0,0.0,0.0,0.0,19,35,43
1,1,6.0,7.0,3.0,4.0,14.0,22.0,1.0,4.0,2.0,3.0,0.0,1.0,19,15,0
3,0,18.0,7.0,8.0,2.0,7.0,4.0,10.0,3.0,0.0,3.0,0.0,0.0,19,13,10
1,0,14.0,9.0,6.0,2.0,7.0,7.0,4.0,3.0,2.0,1.0,0.0,0.0,19,17,9
1,2,5.0,16.0,5.0,10.0,9.0,17.0,2.0,4.0,0.0,3.0,0.0,0.0,19,23,36
4,0,13.0,8.0,6.0,3.0,18.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,19,27,30
1,1,9.0,5.0,4.0,1.0,13.0,12.0,5.0,2.0,0.0,3.0,0.0,0.0,19,45,29
0,1,14.0,13.0,4.0,7.0,4.0,8.0,4.0,3.0,0.0,2.0,0.0,0.0,19,40,24
0,3,10.0,18.0,1.0,6.0,3.0,13.0,5.0,5.0,1.0,1.0,0.0,0.0,19,6,41
1,6,7.0,22.0,1.0,12.0,5.0,12.0,2.0,4.0,2.0,1.0,0.0,0.0,19,1,26
0,0,15.0,17.0,2.0,5.0,13.0,13.0,3.0,3.0,2.0,3.0,0.0,0.0,19,41,40
1,1,11.0,12.0,4.0,4.0,9.0,13.0,4.0,5.0,1.0,2.0,0.0,0.0,19,0,35
1,1,10.0,8.0,2.0,3.0,11.0,13.0,3.0,4.0,3.0,3.0,0.0,0.0,19,9,1
2,2,25.0,5.0,6.0,3.0,9.0,7.0,14.0,2.0,1.0,2.0,0.0,0.0,19,26,15
1,0,16.0,6.0,5.0,3.0,10.0,10.0,4.0,5.0,2.0,2.0,1.0,1.0,19,30,6
2,3,11.0,8.0,5.0,4.0,13.0,12.0,1.0,3.0,2.0,1.0,0.0,0.0,19,36,45
1,1,12.0,11.0,6.0,3.0,11.0,13.0,7.0,6.0,1.0,0.0,0.0,0.0,19,43,17
1,0,7.0,19.0,2.0,4.0,9.0,14.0,1.0,10.0,1.0,1.0,0.0,0.0,19,29,13
2,1,8.0,18.0,5.0,8.0,14.0,8.0,4.0,5.0,1.0,0.0,0.0,0.0,19,10,23
2,0,16.0,9.0,5.0,4.0,7.0,10.0,11.0,5.0,1.0,3.0,0.0,0.0,19,24,27
2,1,16.0,8.0,5.0,2.0,11.0,18.0,6.0,3.0,2.0,2.0,0.0,0.0,19,1,41
3,1,11.0,21.0,3.0,8.0,9.0,12.0,5.0,8.0,1.0,1.0,0.0,0.0,19,6,9
0,2,6.0,15.0,0.0,6.0,12.0,13.0,0.0,8.0,1.0,2.0,0.0,0.0,19,15,36
2,2,17.0,8.0,8.0,2.0,13.0,10.0,6.0,4.0,1.0,1.0,0.0,0.0,19,17,29
0,1,4.0,18.0,1.0,5.0,13.0,13.0,5.0,13.0,4.0,3.0,0.0,0.0,19,35,26
2,2,19.0,2.0,8.0,2.0,11.0,6.0,17.0,5.0,2.0,1.0,0.0,1.0,19,13,0
4,1,19.0,6.0,8.0,2.0,10.0,19.0,7.0,8.0,1.0,1.0,0.0,0.0,19,23,43
2,1,14.0,12.0,3.0,2.0,12.0,7.0,7.0,3.0,0.0,1.0,0.0,0.0,19,40,30
0,2,24.0,5.0,7.0,2.0,11.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0,19,27,10
1,2,10.0,13.0,3.0,6.0,6.0,11.0,2.0,4.0,0.0,1.0,0.0,0.0,19,45,24
0,2,7.0,13.0,4.0,5.0,6.0,6.0,3.0,7.0,2.0,0.0,0.0,0.0,19,43,24
